ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0060976	coronary vasculature development	4/279	48/18903	0.00542820466200857	0.0253699565347265	0.0171013465340413	ADAMTS6/VEGFB/PLXND1/MEGF8	4
BP	GO:0030177	positive regulation of Wnt signaling pathway	7/279	144/18903	0.00559697529906843	0.0261218494564421	0.0176081815139574	FGF9/SULF1/SFRP1/TGFB1/SFRP4/WNT5A/RSPO3	7
BP	GO:0043583	ear development	9/279	221/18903	0.00569634728819252	0.026548187572717	0.0178955669439288	FREM2/FGF9/ADAM10/NTN1/PDGFA/CTHRC1/WNT5A/TSKU/C1QTNF5	9
BP	GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	3/279	25/18903	0.00575306848327744	0.0265507721215691	0.017897309133179	PCSK5/GAS6/SERPINF2	3
BP	GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	3/279	25/18903	0.00575306848327744	0.0265507721215691	0.017897309133179	PCSK5/CTSZ/SERPINF2	3
BP	GO:0031579	membrane raft organization	3/279	25/18903	0.00575306848327744	0.0265507721215691	0.017897309133179	S100A10/ANXA2/COLEC12	3
BP	GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	3/279	25/18903	0.00575306848327744	0.0265507721215691	0.017897309133179	IGFBP2/IGF1/IGFBP6	3
BP	GO:0046697	decidualization	3/279	25/18903	0.00575306848327744	0.0265507721215691	0.017897309133179	PTN/LIF/SPP1	3
BP	GO:0048668	collateral sprouting	3/279	25/18903	0.00575306848327744	0.0265507721215691	0.017897309133179	FGF13/NGF/SPP1	3
BP	GO:0048714	positive regulation of oligodendrocyte differentiation	3/279	25/18903	0.00575306848327744	0.0265507721215691	0.017897309133179	PTN/IL34/MDK	3
BP	GO:0051783	regulation of nuclear division	7/279	145/18903	0.00580876469747359	0.0267704768578553	0.0180454074093924	IL1A/TNF/IGF1/WNT4/LIF/WNT5A/IGF2	7
BP	GO:0050772	positive regulation of axonogenesis	5/279	78/18903	0.00593793183384039	0.0273277001921806	0.0184210197729416	PLXNA3/NTN1/NGF/PLXND1/MEGF8	5
BP	GO:0007520	myoblast fusion	4/279	50/18903	0.00627911606527932	0.0288577709166795	0.0194524078104194	GDF15/ADAMTS15/ADAM12/ADAMTS5	4
BP	GO:0043931	ossification involved in bone maturation	3/279	26/18903	0.00643336332244732	0.0293223129944603	0.019765545715914	ADAMTS7/IGF1/ADAMTS12	3
BP	GO:0050926	regulation of positive chemotaxis	3/279	26/18903	0.00643336332244732	0.0293223129944603	0.019765545715914	ANGPT2/VEGFB/ARTN	3
BP	GO:0051238	sequestering of metal ion	3/279	26/18903	0.00643336332244732	0.0293223129944603	0.019765545715914	ANXA1/PLOD3/S100A9	3
BP	GO:0051894	positive regulation of focal adhesion assembly	3/279	26/18903	0.00643336332244732	0.0293223129944603	0.019765545715914	SFRP1/S100A10/WNT4	3
BP	GO:0060669	embryonic placenta morphogenesis	3/279	26/18903	0.00643336332244732	0.0293223129944603	0.019765545715914	IGF2/RSPO3/ST14	3
BP	GO:1903020	positive regulation of glycoprotein metabolic process	3/279	26/18903	0.00643336332244732	0.0293223129944603	0.019765545715914	IL15/CCL21/IGF1	3
BP	GO:0071230	cellular response to amino acid stimulus	5/279	80/18903	0.00660337528567305	0.0300558030540469	0.02025997571902	COL5A2/TNF/PDGFD/MMP2/PDGFC	5
BP	GO:0010633	negative regulation of epithelial cell migration	6/279	113/18903	0.00664041847243153	0.0301828911061482	0.0203456430640289	TNF/ANGPT2/SERPINF1/TGFB1/ADAMTS9/DCN	6
BP	GO:0032692	negative regulation of interleukin-1 production	4/279	51/18903	0.00673593691494748	0.0305331715774811	0.0205817596579289	GAS6/IGF1/CX3CL1/SERPINB1	4
BP	GO:0043277	apoptotic cell clearance	4/279	51/18903	0.00673593691494748	0.0305331715774811	0.0205817596579289	TGM2/GAS6/ANXA1/MFGE8	4
BP	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	5/279	81/18903	0.00695494593899552	0.0314571624038715	0.0212046021643695	PF4/F2/CXCL14/CXCL2/S100A9	5
BP	GO:0001890	placenta development	7/279	150/18903	0.00695879204582471	0.0314571624038715	0.0212046021643695	PTN/EGLN1/LIF/IGF2/SPP1/RSPO3/ST14	7
BP	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	8/279	189/18903	0.00714948063307958	0.0322750769643388	0.0217559409226619	IL1A/S100A4/TNF/CCL21/LGALS9/TNFSF10/ECM1/CX3CL1	8
BP	GO:0031954	positive regulation of protein autophosphorylation	3/279	27/18903	0.00715957394888951	0.0322766078976504	0.021756972892151	PDGFD/PDGFA/PDGFC	3
BP	GO:0010543	regulation of platelet activation	4/279	52/18903	0.00721422879284125	0.0324079213982848	0.0218454885218831	PDGFA/F2/MMRN1/C1QTNF1	4
BP	GO:0051496	positive regulation of stress fiber assembly	4/279	52/18903	0.00721422879284125	0.0324079213982848	0.0218454885218831	SFRP1/S100A10/WNT4/SERPINF2	4
BP	GO:1904892	regulation of receptor signaling pathway via STAT	6/279	115/18903	0.00721808343020124	0.0324079213982848	0.0218454885218831	CRLF3/TNF/F2/TGFB1/LIF/CCL5	6
BP	GO:0021766	hippocampus development	5/279	82/18903	0.00731939616835121	0.0327738591624819	0.0220921593629175	FGF13/PLXNA3/MDK/ANXA3/TSKU	5
BP	GO:0060395	SMAD protein signal transduction	5/279	82/18903	0.00731939616835121	0.0327738591624819	0.0220921593629175	GDF15/LEFTY1/GDF11/TGFB1/INHBC	5
BP	GO:0002065	columnar/cuboidal epithelial cell differentiation	6/279	116/18903	0.00752015212618973	0.0336272748453538	0.0226674286705491	IL13/GDF11/SERPINE1/WNT4/WNT5A/FAM20C	6
BP	GO:0042176	regulation of protein catabolic process	12/279	361/18903	0.00763352327504646	0.0340881626411994	0.0229781033025406	TNF/TNFSF12/EGLN1/CTSA/ADAM9/NRG1/CST3/ANXA2/WNT5A/EGLN2/ADAM8/TIMP1	12
BP	GO:0050848	regulation of calcium-mediated signaling	5/279	83/18903	0.00769695832213506	0.0343104130096744	0.0231279175351116	TNF/CCL4/IGF1/NRG1/CCL3	5
BP	GO:0002639	positive regulation of immunoglobulin production	4/279	53/18903	0.0077143992986394	0.0343104130096744	0.0231279175351116	IL13/TGFB1/CLCF1/TNFSF13	4
BP	GO:0048260	positive regulation of receptor-mediated endocytosis	4/279	53/18903	0.0077143992986394	0.0343104130096744	0.0231279175351116	CCL21/SERPINE1/ANXA2/SFRP4	4
BP	GO:0021782	glial cell development	6/279	117/18903	0.00783124033849752	0.0347833211813266	0.0234466948460279	TNF/LAMC3/NRG1/MDK/S100A9/C1QA	6
BP	GO:0010758	regulation of macrophage chemotaxis	3/279	28/18903	0.00793241348395895	0.0350368715738967	0.0236176077571813	IL34/MDK/CCL5	3
BP	GO:0044331	cell-cell adhesion mediated by cadherin	3/279	28/18903	0.00793241348395895	0.0350368715738967	0.0236176077571813	MMP24/WNT5A/SERPINF2	3
BP	GO:0045830	positive regulation of isotype switching	3/279	28/18903	0.00793241348395895	0.0350368715738967	0.0236176077571813	TGFB1/CLCF1/TNFSF13	3
BP	GO:0071624	positive regulation of granulocyte chemotaxis	3/279	28/18903	0.00793241348395895	0.0350368715738967	0.0236176077571813	CCL21/S100A14/MDK	3
BP	GO:0001894	tissue homeostasis	10/279	275/18903	0.00794126735582428	0.0350368715738967	0.0236176077571813	LAMC1/SERPINA3/CTSK/CST4/COMP/MUC4/LTBP3/ADAM8/SPP1/MUC6	10
BP	GO:0008360	regulation of cell shape	7/279	154/18903	0.00799412910520324	0.0351762941610605	0.0237115895491681	PLXNA3/ANXA1/F2/SEMA4A/COCH/PLXND1/CCL3	7
BP	GO:0045834	positive regulation of lipid metabolic process	7/279	154/18903	0.00799412910520324	0.0351762941610605	0.0237115895491681	IL1A/TNF/CCL21/ANXA1/F2/TGFB1/WNT4	7
BP	GO:0030326	embryonic limb morphogenesis	6/279	118/18903	0.00815149383307896	0.0357735982674513	0.0241142195062045	FREM2/FGF9/FRAS1/WNT5A/MEGF8/FBN2	6
BP	GO:0035113	embryonic appendage morphogenesis	6/279	118/18903	0.00815149383307896	0.0357735982674513	0.0241142195062045	FREM2/FGF9/FRAS1/WNT5A/MEGF8/FBN2	6
BP	GO:0046883	regulation of hormone secretion	9/279	234/18903	0.0081637418858723	0.0357798965567569	0.0241184650486768	TNF/ANXA1/SFRP1/LIF/C1QTNF1/FGB/CCL5/SPP1/IL11	9
BP	GO:0014009	glial cell proliferation	4/279	54/18903	0.00823684530256049	0.036052541145731	0.0243022489503282	IL34/TNF/NTN1/CX3CL1	4
BP	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	5/279	85/18903	0.00849233544236256	0.0371217146351093	0.0250229559930004	TNF/SFRP1/NGF/SERPINE1/FGB	5
BP	GO:0032872	regulation of stress-activated MAPK cascade	8/279	195/18903	0.00855856295302437	0.0373126282102209	0.0251516467616097	IL1A/TNF/CCL21/SFRP1/WNT5A/SEMA4C/SERPINF2/IGFBP6	8
BP	GO:0051495	positive regulation of cytoskeleton organization	8/279	195/18903	0.00855856295302437	0.0373126282102209	0.0251516467616097	PLXNA3/CCL21/CSF3/SFRP1/CX3CL1/S100A10/WNT4/SERPINF2	8
BP	GO:0060441	epithelial tube branching involved in lung morphogenesis	3/279	29/18903	0.00875253205829859	0.037936660153264	0.0255722933832026	TNF/LAMA1/CTSZ	3
BP	GO:0070977	bone maturation	3/279	29/18903	0.00875253205829859	0.037936660153264	0.0255722933832026	ADAMTS7/IGF1/ADAMTS12	3
BP	GO:0090025	regulation of monocyte chemotaxis	3/279	29/18903	0.00875253205829859	0.037936660153264	0.0255722933832026	S100A14/SERPINE1/CCL5	3
BP	GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	3/279	29/18903	0.00875253205829859	0.037936660153264	0.0255722933832026	CCBE1/ADAMTS12/DCN	3
BP	GO:0003179	heart valve morphogenesis	4/279	55/18903	0.00878195275835607	0.037936660153264	0.0255722933832026	ELN/TGFB1/ADAMTS9/EMILIN1	4
BP	GO:0031103	axon regeneration	4/279	55/18903	0.00878195275835607	0.037936660153264	0.0255722933832026	PTN/MMP2/TNC/SPP1	4
BP	GO:0045668	negative regulation of osteoblast differentiation	4/279	55/18903	0.00878195275835607	0.037936660153264	0.0255722933832026	TNF/CHRD/SFRP1/CRIM1	4
BP	GO:0010976	positive regulation of neuron projection development	7/279	157/18903	0.00884210835091636	0.0381467229898074	0.0257138922604704	PTN/SERPINF1/CX3CL1/MDK/EPO/WNT5A/S100A9	7
BP	GO:0045921	positive regulation of exocytosis	5/279	86/18903	0.00891060239093369	0.0383921657703119	0.0258793400032737	IL13/S100A10/HYAL3/ANXA2/FGB	5
BP	GO:0001542	ovulation from ovarian follicle	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	MMP2/ADAMTS1	2
BP	GO:0001765	membrane raft assembly	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	S100A10/ANXA2	2
BP	GO:0002676	regulation of chronic inflammatory response	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	TNF/CCL5	2
BP	GO:0003418	growth plate cartilage chondrocyte differentiation	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	COL27A1/TSKU	2
BP	GO:0014012	peripheral nervous system axon regeneration	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	MMP2/TNC	2
BP	GO:0035860	glial cell-derived neurotrophic factor receptor signaling pathway	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	GDF15/SULF1	2
BP	GO:0048671	negative regulation of collateral sprouting	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	FGF13/SPP1	2
BP	GO:1901203	positive regulation of extracellular matrix assembly	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	TGFB1/EMILIN1	2
BP	GO:1905150	regulation of voltage-gated sodium channel activity	2/279	10/18903	0.0090334739377033	0.0384707403601805	0.0259323054582311	FGF13/FGF11	2
BP	GO:0045446	endothelial cell differentiation	6/279	121/18903	0.00916869310958651	0.0389964080972002	0.0262866468667485	TNF/HPSE/PLOD3/NRG1/COL18A1/FSTL1	6
BP	GO:0051403	stress-activated MAPK cascade	9/279	239/18903	0.00930329169019034	0.0395180901191782	0.0266383015897755	IL1A/TNF/CCL21/LGALS9/SFRP1/WNT5A/SEMA4C/SERPINF2/IGFBP6	9
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	8/279	198/18903	0.00933653527368017	0.0395340235967875	0.0266490420071552	IL1A/TNF/CCL21/SFRP1/WNT5A/SEMA4C/SERPINF2/IGFBP6	8
BP	GO:0001892	embryonic placenta development	5/279	87/18903	0.00934288499627919	0.0395340235967875	0.0266490420071552	EGLN1/LIF/IGF2/RSPO3/ST14	5
BP	GO:2000243	positive regulation of reproductive process	5/279	87/18903	0.00934288499627919	0.0395340235967875	0.0266490420071552	FGF9/POMZP3/HYAL3/WNT4/WNT5A	5
BP	GO:0001818	negative regulation of cytokine production	12/279	371/18903	0.00936619576145282	0.0395820456892048	0.0266814126752955	TNF/IL13/GAS6/LGALS9/ANXA1/IGF1/F2/CX3CL1/SERPINB1/TGFB1/ANXA4/TSKU	12
BP	GO:0007292	female gamete generation	7/279	159/18903	0.00944296128168431	0.039855559797313	0.0268657827012474	PTN/IGF1/MMP2/POMZP3/MDK/WNT4/ADAMTS1	7
BP	GO:0006027	glycosaminoglycan catabolic process	3/279	30/18903	0.00962051896586394	0.0403476517845929	0.0271974914130688	HYAL2/TGFB1/HYAL3	3
BP	GO:0008045	motor neuron axon guidance	3/279	30/18903	0.00962051896586394	0.0403476517845929	0.0271974914130688	PLXNA3/LAMC2/NTN1	3
BP	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	3/279	30/18903	0.00962051896586394	0.0403476517845929	0.0271974914130688	CTSS/CTSV/CTSD	3
BP	GO:0043032	positive regulation of macrophage activation	3/279	30/18903	0.00962051896586394	0.0403476517845929	0.0271974914130688	IL13/WNT5A/CCL3	3
BP	GO:0045940	positive regulation of steroid metabolic process	3/279	30/18903	0.00962051896586394	0.0403476517845929	0.0271974914130688	IL1A/TNF/WNT4	3
BP	GO:0008347	glial cell migration	4/279	57/18903	0.00994164026487721	0.0415364742884832	0.027998851304193	NTN1/CX3CL1/LAMB1/CCL3	4
BP	GO:0061756	leukocyte adhesion to vascular endothelial cell	4/279	57/18903	0.00994164026487721	0.0415364742884832	0.027998851304193	LRG1/TNF/CCL21/MDK	4
BP	GO:0070231	T cell apoptotic process	4/279	57/18903	0.00994164026487721	0.0415364742884832	0.027998851304193	LGALS9/WNT5A/CCL5/ADAM8	4
BP	GO:0034644	cellular response to UV	5/279	89/18903	0.0102503699120797	0.042633618409	0.0287384127526748	MMP2/HYAL2/HYAL3/MFAP4/TIMP1	5
BP	GO:0048678	response to axon injury	5/279	89/18903	0.0102503699120797	0.042633618409	0.0287384127526748	PTN/MMP2/EPO/TNC/SPP1	5
BP	GO:0071229	cellular response to acid chemical	5/279	89/18903	0.0102503699120797	0.042633618409	0.0287384127526748	COL5A2/TNF/PDGFD/MMP2/PDGFC	5
BP	GO:0060537	muscle tissue development	13/279	422/18903	0.0102557752352868	0.042633618409	0.0287384127526748	FGF9/EFEMP2/EGLN1/ELN/IGF1/GPC1/NRG1/TGFB1/LOX/WNT5A/IGF2/ADAMTS9/SEMA3C	13
BP	GO:0046660	female sex differentiation	6/279	124/18903	0.0102735555775211	0.042653946557111	0.0287521155236971	MMP2/SFRP1/HYAL3/WNT4/WNT5A/ADAMTS1	6
BP	GO:0033688	regulation of osteoblast proliferation	3/279	31/18903	0.0105369047618987	0.0435832723214035	0.0293785541979781	HPSE/SFRP1/CTHRC1	3
BP	GO:0060603	mammary gland duct morphogenesis	3/279	31/18903	0.0105369047618987	0.0435832723214035	0.0293785541979781	NTN1/WNT4/WNT5A	3
BP	GO:0150117	positive regulation of cell-substrate junction organization	3/279	31/18903	0.0105369047618987	0.0435832723214035	0.0293785541979781	SFRP1/S100A10/WNT4	3
BP	GO:0048008	platelet-derived growth factor receptor signaling pathway	4/279	58/18903	0.0105569362121983	0.0436116128915906	0.0293976579718091	PDGFD/PDGFA/PDGFC/LOX	4
BP	GO:0018209	peptidyl-serine modification	11/279	332/18903	0.010660659916139	0.0439851915991322	0.0296494794097632	TNF/GAS6/CSF3/NGF/TGFB1/BGN/EPO/LIF/WNT5A/DCN/IL11	11
BP	GO:0045995	regulation of embryonic development	5/279	90/18903	0.0107260009433513	0.0441996726295759	0.0297940564972949	LAMA5/LAMA1/WNT4/LAMA3/LAMA4	5
BP	GO:1903131	mononuclear cell differentiation	14/279	473/18903	0.0109290573642556	0.0445577175133225	0.0300354069159805	IL1A/IL15/IL34/GAS6/LGALS9/ANXA1/CTSK/SFRP1/SEMA4A/MDK/WNT4/CLCF1/ADAM8/IL11	14
BP	GO:0001660	fever generation	2/279	11/18903	0.0109340787612021	0.0445577175133225	0.0300354069159805	IL1A/TNF	2
BP	GO:0007614	short-term memory	2/279	11/18903	0.0109340787612021	0.0445577175133225	0.0300354069159805	SERPINF1/MDK	2
BP	GO:0036363	transforming growth factor beta activation	2/279	11/18903	0.0109340787612021	0.0445577175133225	0.0300354069159805	LTBP3/LTBP1	2
BP	GO:0060601	lateral sprouting from an epithelium	2/279	11/18903	0.0109340787612021	0.0445577175133225	0.0300354069159805	SULF1/WNT5A	2
BP	GO:0071492	cellular response to UV-A	2/279	11/18903	0.0109340787612021	0.0445577175133225	0.0300354069159805	MMP2/TIMP1	2
BP	GO:0090179	planar cell polarity pathway involved in neural tube closure	2/279	11/18903	0.0109340787612021	0.0445577175133225	0.0300354069159805	SFRP1/WNT5A	2
BP	GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	2/279	11/18903	0.0109340787612021	0.0445577175133225	0.0300354069159805	WNT5A/SERPINF2	2
BP	GO:2000833	positive regulation of steroid hormone secretion	2/279	11/18903	0.0109340787612021	0.0445577175133225	0.0300354069159805	C1QTNF1/SPP1	2
BP	GO:0003206	cardiac chamber morphogenesis	6/279	126/18903	0.0110607126892931	0.0450183250785618	0.0303458926504979	EGLN1/NRG1/TGFB1/WNT5A/ADAMTS1/SEMA3C	6
BP	GO:0030856	regulation of epithelial cell differentiation	7/279	164/18903	0.0110752345850003	0.0450220531225626	0.0303484056454359	IL1A/TNF/IL13/CD109/SERPINE1/LIF/SFRP4	7
BP	GO:0031098	stress-activated protein kinase signaling cascade	9/279	246/18903	0.0110959775681213	0.0450510303962126	0.0303679386074898	IL1A/TNF/CCL21/LGALS9/SFRP1/WNT5A/SEMA4C/SERPINF2/IGFBP6	9
BP	GO:0061098	positive regulation of protein tyrosine kinase activity	4/279	59/18903	0.0111963251535828	0.0454027450161833	0.0306050219303948	IL34/GAS6/NRG1/CCL5	4
BP	GO:0003180	aortic valve morphogenesis	3/279	32/18903	0.0115021633061294	0.0462462434750695	0.0311736062488818	ELN/TGFB1/EMILIN1	3
BP	GO:0003338	metanephros morphogenesis	3/279	32/18903	0.0115021633061294	0.0462462434750695	0.0311736062488818	FRAS1/WNT4/LIF	3
BP	GO:0010669	epithelial structure maintenance	3/279	32/18903	0.0115021633061294	0.0462462434750695	0.0311736062488818	SERPINA3/MUC4/MUC6	3
BP	GO:0040020	regulation of meiotic nuclear division	3/279	32/18903	0.0115021633061294	0.0462462434750695	0.0311736062488818	WNT4/LIF/WNT5A	3
BP	GO:0048710	regulation of astrocyte differentiation	3/279	32/18903	0.0115021633061294	0.0462462434750695	0.0311736062488818	F2/LIF/CLCF1	3
BP	GO:0061036	positive regulation of cartilage development	3/279	32/18903	0.0115021633061294	0.0462462434750695	0.0311736062488818	FGF18/MDK/WNT5A	3
BP	GO:0061384	heart trabecula morphogenesis	3/279	32/18903	0.0115021633061294	0.0462462434750695	0.0311736062488818	EGLN1/NRG1/ADAMTS1	3
BP	GO:0046879	hormone secretion	10/279	291/18903	0.0115189576007426	0.0462575615301664	0.0311812355083974	TNF/ANXA1/SFRP1/LIF/C1QTNF1/FGB/CCL5/SPP1/IL11/LTBP4	10
BP	GO:0042742	defense response to bacterium	12/279	382/18903	0.0116106578204212	0.046569293003362	0.031391367044941	TNF/F2/S100A14/SERPINE1/COCH/FGB/SLPI/ADAMTS5/S100A9/EMILIN1/ANXA3/COLEC12	12
BP	GO:0072091	regulation of stem cell proliferation	5/279	92/18903	0.0117220879553098	0.0469593087701214	0.0316542683538952	FGF9/CD109/LTBP3/FBLN1/WNT5A	5
BP	GO:0002011	morphogenesis of an epithelial sheet	4/279	60/18903	0.0118601362775307	0.0473975736018707	0.0319496933283593	LRG1/LAMA1/WNT5A/MEGF8	4
BP	GO:0055008	cardiac muscle tissue morphogenesis	4/279	60/18903	0.0118601362775307	0.0473975736018707	0.0319496933283593	EGLN1/NRG1/TGFB1/WNT5A	4
BP	GO:0002366	leukocyte activation involved in immune response	10/279	293/18903	0.0120401966949808	0.0480591204628366	0.032395627955894	IL13/LGALS9/ANXA1/SEMA4A/TGFB1/MDK/CLCF1/ANXA3/CCL3/TNFSF13	10
BP	GO:1902903	regulation of supramolecular fiber organization	12/279	384/18903	0.0120598456004278	0.0480795531226692	0.0324094011760386	EFEMP2/FGF13/CCL21/TNXB/ELN/CSF3/SFRP1/CX3CL1/S100A10/WNT4/EMILIN1/SERPINF2	12
BP	GO:0050886	endocrine process	5/279	93/18903	0.0122429530536014	0.0487508202820303	0.032861888049378	PCSK5/C1QTNF1/CTSZ/SPP1/SERPINF2	5
BP	GO:0048562	embryonic organ morphogenesis	10/279	294/18903	0.0123074077215128	0.0488814858468374	0.03294996691939	FGF9/FBN1/NTN1/EFEMP1/CTHRC1/MMP16/WNT5A/MFAP2/MEGF8/FBN2	10
BP	GO:0051222	positive regulation of protein transport	10/279	294/18903	0.0123074077215128	0.0488814858468374	0.03294996691939	IL1A/TNF/IL13/GAS6/IGF1/HYAL2/ADAM9/TGFB1/FGB/ADAM8	10
BP	GO:0051928	positive regulation of calcium ion transport	6/279	129/18903	0.0123200843748149	0.0488814858468374	0.03294996691939	IL13/CCL4/F2/CX3CL1/CCL5/CCL3	6
BP	GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	3/279	33/18903	0.012516713752421	0.0493252404623698	0.0332490924399998	FGF9/FGF18/EMILIN1	3
BP	GO:0033032	regulation of myeloid cell apoptotic process	3/279	33/18903	0.012516713752421	0.0493252404623698	0.0332490924399998	GAS6/ANXA1/EPO	3
BP	GO:0048566	embryonic digestive tract development	3/279	33/18903	0.012516713752421	0.0493252404623698	0.0332490924399998	FGF9/PCSK5/TNF	3
BP	GO:0048799	animal organ maturation	3/279	33/18903	0.012516713752421	0.0493252404623698	0.0332490924399998	ADAMTS7/IGF1/ADAMTS12	3
BP	GO:0060351	cartilage development involved in endochondral bone morphogenesis	3/279	33/18903	0.012516713752421	0.0493252404623698	0.0332490924399998	COMP/COL27A1/TSKU	3
BP	GO:0048639	positive regulation of developmental growth	7/279	168/18903	0.0125213665724964	0.0493252404623698	0.0332490924399998	FGF9/NTN1/IGF1/NGF/IGF2/AGRN/MEGF8	7
BP	GO:1900024	regulation of substrate adhesion-dependent cell spreading	4/279	61/18903	0.0125486870977131	0.0493740851442718	0.0332820175981651	S100A10/MDK/FGB/FBLN1	4
BP	GO:0050807	regulation of synapse organization	8/279	209/18903	0.0126452933660815	0.0496951018389117	0.0334984081044214	TNF/NTN1/EGLN1/SEMA4A/GPC6/SRPX2/WNT5A/AGRN	8
CC	GO:0062023	collagen-containing extracellular matrix	133/293	433/19869	3.85851942054319e-146	8.1028907831407e-144	6.86410296917684e-144	S100A6/FREM2/PCOLCE/PODN/THSD4/GDF15/F12/ADAMTS15/ADAMTS10/VWA1/C1QB/EFEMP2/COL5A2/COL14A1/FREM1/OGN/FBN1/ANXA5/S100A4/FRAS1/KAZALD1/CSTB/FBN3/SPON1/LAMC2/NTN1/TGM2/ADAM11/LGALS9/PF4/EGFL6/CTSS/ANXA1/EFEMP1/TNXB/COL4A5/HSPG2/ELN/EDIL3/LAMC1/ANGPTL4/SERPINA3/F2/CBLN4/ADAMTS8/MMP2/ECM1/PLOD3/LAMA5/SULF1/C1QC/FMOD/ADAMTSL4/ANXA7/ANGPT2/FBLN2/SERPINF1/VCAN/GPC1/COL26A1/LAMA1/SFRP1/C17orf58/COL12A1/CTHRC1/COL21A1/TGFBI/COMP/LAMC3/MMRN1/PXDN/S100A10/SERPINB1/MGP/TGFB1/BGN/MFAP4/MDK/SERPINE1/SERPING1/COCH/EMILIN3/ANXA2/FGB/COL18A1/LAMA3/LTBP3/CLEC3B/GPC6/FBLN1/LOX/SRPX2/WNT5A/MATN2/MFAP2/SLPI/LUM/ADAMTS5/ANXA4/MEGF9/TNC/MMP23B/POSTN/S100A9/COL27A1/ADAMTS9/EMILIN1/CTSD/DCN/AGRN/CTSZ/SERPINF2/COL5A3/MFGE8/SPARCL1/LAMB1/LAMB3/LTBP1/C1QA/ADAMTS1/LOXL1/PZP/SERPINA5/HMCN2/SDC2/COL6A2/HAPLN4/F13A1/EGFL7/LTBP4/TIMP1/FBN2/LAMA4	133
CC	GO:0005604	basement membrane	31/293	99/19869	6.38132543094392e-33	6.70039170249111e-31	5.67602104120801e-31	FREM2/VWA1/EFEMP2/FREM1/FBN1/FRAS1/LAMC2/NTN1/EGFL6/COL4A5/HSPG2/LAMC1/LAMA5/SERPINF1/LAMA1/TGFBI/LAMC3/PXDN/ANXA2/COL18A1/LAMA3/FBLN1/MEGF9/TNC/AGRN/LAMB1/LAMB3/ADAMTS1/LOXL1/TIMP1/LAMA4	31
CC	GO:0005788	endoplasmic reticulum lumen	45/293	312/19869	2.18358918066226e-31	1.52851242646358e-29	1.2948300755506e-29	VWA1/COL5A2/COL14A1/FBN1/FSTL3/ADAM10/SPON1/ADAMTS7/GAS6/PDGFD/COL4A5/PDGFA/EBI3/LAMC1/F2/PLOD3/ADAMTSL4/VCAN/COL26A1/F10/COL12A1/COL21A1/PDGFC/CST3/SERPING1/WNT4/COL18A1/WNT5A/ADAMTS5/TNC/SERPINA10/COL27A1/CTSZ/SPP1/P4HA1/COL5A3/MFGE8/SPARCL1/LAMB1/LTBP1/FAM20C/SDC2/COL6A2/TIMP1/FSTL1	45
CC	GO:0005796	Golgi lumen	29/293	106/19869	6.25125755042905e-29	3.28191021397525e-27	2.7801645421645e-27	PCSK5/OGN/GAS6/HSPG2/PDGFA/F2/MUC12/FMOD/VCAN/GPC1/F10/NGF/MUC5B/TGFB1/BGN/WNT4/MUC15/MMP16/MUC4/MUC5AC/GPC6/WNT5A/LUM/MUC20/DCN/AGRN/SDC2/MUC1/MUC6	29
CC	GO:0005581	collagen trimer	26/293	86/19869	2.60079390733185e-27	1.09233344107938e-25	9.25335095450699e-26	EMID1/C1QB/COL5A2/COL14A1/COL4A5/COLEC11/C1QTNF6/C1QC/COL26A1/COL12A1/CTHRC1/COL21A1/CCBE1/C1QTNF1/COL18A1/LOX/LUM/COL27A1/EMILIN1/C1QTNF2/COL5A3/C1QA/C1QTNF5/C1QL1/COLEC12/COL6A2	26
CC	GO:0001527	microfibril	11/293	13/19869	4.51865807861308e-19	1.58153032751458e-17	1.33974248295721e-17	THSD4/ADAMTS10/EFEMP2/FBN1/FBN3/MFAP4/MFAP2/MFAP1/LTBP1/LTBP4/FBN2	11
