ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0150076	neuroinflammatory response	7/246	73/18903	4.55387533958023e-05	0.000497375808275508	0.000331973856155661	TNF/IL13/IGF1/CX3CL1/CST7/C1QA/CCL3	7
BP	GO:0110150	negative regulation of biomineralization	5/246	31/18903	4.61822026225419e-05	0.000502699516384561	0.000335527169124656	GAS6/ECM1/TGFB1/LTBP3/CCL3	5
BP	GO:0021700	developmental maturation	14/246	304/18903	4.76474118127537e-05	0.000516902225120176	0.000345006777719141	IL15/ADAMTS7/CCL21/IGF1/MMP2/CX3CL1/GDF11/EPO/WNT5A/ADAMTS12/AGRN/C1QA/FAM20C/C1QL1	14
BP	GO:0048588	developmental cell growth	12/246	229/18903	4.85253085905693e-05	0.00052465954455978	0.000350184406395384	PLXNA3/NTN1/SEMA4B/IGF1/SEMA6C/NGF/SEMA4A/WNT5A/SEMA4C/SPP1/MEGF8/SEMA3C	12
BP	GO:2000027	regulation of animal organ morphogenesis	9/246	129/18903	4.88402526584429e-05	0.000526298642359541	0.000351278423450796	TNF/PDGFA/SULF1/SFRP1/CTHRC1/WNT4/GPC6/WNT5A/RSPO3	9
BP	GO:0031345	negative regulation of cell projection organization	11/246	194/18903	4.92545071969983e-05	0.000528993407295762	0.000353077046327956	PLXNA3/NTN1/CCL21/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/SPP1/TSKU/SEMA3C	11
BP	GO:0060688	regulation of morphogenesis of a branching structure	6/246	51/18903	5.04169990267753e-05	0.000539679637422824	0.00036020957863858	TNF/PDGFA/SULF1/SFRP1/MDK/WNT5A	6
BP	GO:0010594	regulation of endothelial cell migration	12/246	230/18903	5.06153323579223e-05	0.000540008612110019	0.000360429153040207	PTN/TNF/ANXA1/FGF18/ANGPT2/SERPINF1/SEMA4A/TGFB1/WNT5A/ADAMTS9/DCN/ANXA3	12
BP	GO:0048608	reproductive structure development	14/246	306/18903	5.11464266484754e-05	0.000543873883370916	0.000363009031241394	FGF9/IL1A/ANXA1/PDGFA/TNFSF10/MMP2/SULF1/SERPINF1/SFRP1/HYAL3/WNT4/WNT5A/TNC/ADAMTS1	14
BP	GO:0032612	interleukin-1 production	9/246	130/18903	5.18864180477271e-05	0.00054812471786812	0.000365846253913741	TNF/GAS6/LGALS9/ANXA1/IGF1/CX3CL1/SERPINB1/WNT5A/CCL3	9
BP	GO:0032652	regulation of interleukin-1 production	9/246	130/18903	5.18864180477271e-05	0.00054812471786812	0.000365846253913741	TNF/GAS6/LGALS9/ANXA1/IGF1/CX3CL1/SERPINB1/WNT5A/CCL3	9
BP	GO:0060560	developmental growth involved in morphogenesis	12/246	233/18903	5.73598170189245e-05	0.000603965132140441	0.000403116980287798	PLXNA3/NTN1/SEMA4B/SEMA6C/SFRP1/NGF/SEMA4A/WNT5A/SEMA4C/SPP1/MEGF8/SEMA3C	12
BP	GO:0010819	regulation of T cell chemotaxis	4/246	17/18903	5.83032233065367e-05	0.00060793846438078	0.000405768983870735	ADAM10/CCL21/WNT5A/CCL5	4
BP	GO:0072378	blood coagulation, fibrin clot formation	4/246	17/18903	5.83032233065367e-05	0.00060793846438078	0.000405768983870735	F12/FGB/FBLN1/F13A1	4
BP	GO:0090594	inflammatory response to wounding	4/246	17/18903	5.83032233065367e-05	0.00060793846438078	0.000405768983870735	IL1A/TGFB1/MDK/TIMP1	4
BP	GO:0061458	reproductive system development	14/246	310/18903	5.882459034128e-05	0.000611396226063239	0.000408076869498252	FGF9/IL1A/ANXA1/PDGFA/TNFSF10/MMP2/SULF1/SERPINF1/SFRP1/HYAL3/WNT4/WNT5A/TNC/ADAMTS1	14
BP	GO:0150063	visual system development	16/246	392/18903	5.90147019868621e-05	0.00061139990289926	0.00040807932360521	FGF9/COL5A2/FBN1/CPAMD8/EFEMP1/WNT9A/SERPINF1/LAMA1/LAMC3/PXDN/GDF11/WNT5A/MFAP2/TSKU/C1QA/FBN2	16
BP	GO:1903036	positive regulation of response to wounding	7/246	77/18903	6.43137332630448e-05	0.000664162976197213	0.000443296076438598	F12/PTN/ANXA1/F2/MDK/EMILIN1/SERPINF2	7
BP	GO:0022411	cellular component disassembly	18/246	483/18903	6.64465826546748e-05	0.00068399645148039	0.000456533944387088	ADAMTS15/C1QB/MMP7/ADAM10/TNF/CTSS/LAMC1/MMP2/CTSK/C1QC/OGFOD1/CX3CL1/TGFB1/CTSV/CST3/ADAM8/C1QA/MMP15	18
BP	GO:0045778	positive regulation of ossification	6/246	54/18903	6.99875319558006e-05	0.000715872469719332	0.000477809616660654	PTN/TGFB1/WNT4/WNT5A/FAM20C/FBN2	6
BP	GO:0061900	glial cell activation	6/246	54/18903	6.99875319558006e-05	0.000715872469719332	0.000477809616660654	TNF/IL13/CX3CL1/CST7/C1QA/CCL3	6
BP	GO:0048880	sensory system development	16/246	398/18903	7.05613122701586e-05	0.000719457430805225	0.000480202401625363	FGF9/COL5A2/FBN1/CPAMD8/EFEMP1/WNT9A/SERPINF1/LAMA1/LAMC3/PXDN/GDF11/WNT5A/MFAP2/TSKU/C1QA/FBN2	16
BP	GO:0050670	regulation of lymphocyte proliferation	12/246	239/18903	7.32096956280321e-05	0.000744106117708263	0.000496654186179876	IL1A/IL15/IGFBP2/IL13/LGALS9/ANXA1/EBI3/IGF1/EPO/CLCF1/IGF2/CCL5	12
BP	GO:0030593	neutrophil chemotaxis	8/246	106/18903	7.38832357261672e-05	0.000748590520470788	0.000499647304166036	CCL21/PF4/CCL4/CX3CL1/MDK/CCL14/CCL5/CCL3	8
BP	GO:0070230	positive regulation of lymphocyte apoptotic process	4/246	18/18903	7.41973180836632e-05	0.00074941617199236	0.000500198385893166	LGALS9/WNT5A/CCL5/ADAM8	4
BP	GO:0014013	regulation of gliogenesis	8/246	107/18903	7.89690718789574e-05	0.000792642833626171	0.000529050053611117	PTN/TNF/NTN1/F2/TGFB1/MDK/LIF/CLCF1	8
BP	GO:0060840	artery development	8/246	107/18903	7.89690718789574e-05	0.000792642833626171	0.000529050053611117	EFEMP2/ADAMTS6/COMP/MDK/LOX/ADAMTS9/PLXND1/LOXL1	8
BP	GO:0048048	embryonic eye morphogenesis	5/246	35/18903	8.4571411229517e-05	0.000843619464339021	0.00056307444400164	FBN1/EFEMP1/WNT5A/MFAP2/FBN2	5
BP	GO:2000406	positive regulation of T cell migration	5/246	35/18903	8.4571411229517e-05	0.000843619464339021	0.00056307444400164	ADAM10/CCL21/WNT5A/CCL5/ADAM8	5
BP	GO:0032944	regulation of mononuclear cell proliferation	12/246	243/18903	8.57610230457198e-05	0.000852845729176881	0.000569232521385333	IL1A/IL15/IGFBP2/IL13/LGALS9/ANXA1/EBI3/IGF1/EPO/CLCF1/IGF2/CCL5	12
BP	GO:0001954	positive regulation of cell-matrix adhesion	6/246	56/18903	8.60971392074457e-05	0.000853553792388892	0.000569705118707082	EFEMP2/CCL21/SFRP1/CX3CL1/S100A10/WNT4	6
BP	GO:0007259	receptor signaling pathway via JAK-STAT	10/246	172/18903	8.80135230605872e-05	0.00086987598558654	0.000580599378794897	IL15/TNF/IL13/IGF1/CTF1/F2/EPO/LIF/CLCF1/CCL5	10
BP	GO:0030099	myeloid cell differentiation	16/246	407/18903	9.1605368352708e-05	0.000902607023952371	0.000602445734893232	FBN1/FSTL3/IL15/TNF/PF4/CSF3/C1QC/SFRP1/TGFB1/EPO/ANXA2/LIF/LOX/P4HTM/CCL3/FAM20C	16
BP	GO:0034341	response to interferon-gamma	9/246	140/18903	9.22338184816424e-05	0.000906028546182475	0.000604729432471102	TNF/CCL21/LGALS9/CCL4/CX3CL1/CCL14/WNT5A/CCL5/CCL3	9
BP	GO:1904862	inhibitory synapse assembly	4/246	19/18903	9.30258238139228e-05	0.000911031016195925	0.000608068334832329	CBLN4/SEMA4A/WNT5A/HAPLN4	4
BP	GO:0030178	negative regulation of Wnt signaling pathway	10/246	174/18903	9.68936794638549e-05	0.000946034652219819	0.000631431537941485	FGF9/IGFBP2/SFRP1/CTHRC1/MDK/SFRP4/WNT5A/SFRP5/TSKU/IGFBP6	10
BP	GO:0030336	negative regulation of cell migration	15/246	368/18903	0.000101971405362396	0.000992603831050268	0.000662514171268482	PODN/TNF/CCL21/SULF1/ANGPT2/SERPINF1/SFRP1/HYAL2/CX3CL1/TGFB1/WNT4/ADAMTS9/EMILIN1/DCN/TIMP1	15
BP	GO:0042098	T cell proliferation	11/246	212/18903	0.000109222550259008	0.00105998511124856	0.000707487857257934	IL1A/IL15/IGFBP2/LGALS9/ANXA1/EBI3/IGF1/WNT4/EPO/IGF2/CCL5	11
BP	GO:0051099	positive regulation of binding	10/246	177/18903	0.000111631606746616	0.00108011122203483	0.000720921044992373	CSF3/IGF1/CTHRC1/NGF/S100A10/TGFB1/ANXA2/WNT5A/PLXND1/SPON1	10
BP	GO:0072376	protein activation cascade	4/246	20/18903	0.000115098143875372	0.00110578952685001	0.000738060048794333	F12/FGB/FBLN1/F13A1	4
BP	GO:0001755	neural crest cell migration	6/246	59/18903	0.000115658308674256	0.00110578952685001	0.000738060048794333	SEMA4B/LAMA5/SEMA6C/SEMA4A/SEMA4C/SEMA3C	6
BP	GO:0007566	embryo implantation	6/246	59/18903	0.000115658308674256	0.00110578952685001	0.000738060048794333	MMP2/EPO/LIF/FBLN1/SPP1/TIMP1	6
BP	GO:0051785	positive regulation of nuclear division	6/246	59/18903	0.000115658308674256	0.00110578952685001	0.000738060048794333	IL1A/TNF/IGF1/WNT4/WNT5A/IGF2	6
BP	GO:0014065	phosphatidylinositol 3-kinase signaling	9/246	145/18903	0.000120693022737397	0.00115051159544347	0.000767909827008725	TNF/PDGFD/PDGFA/CSF3/IGF1/F2/PDGFC/CCL5/DCN	9
BP	GO:0002526	acute inflammatory response	8/246	114/18903	0.000123336651497202	0.00117224392661943	0.000782415087746575	F12/IL1A/TNF/SERPINA3/F2/EPO/ADAM8/SERPINF2	8
BP	GO:0010632	regulation of epithelial cell migration	13/246	292/18903	0.000124448745605797	0.00117933487747611	0.000787147948212519	PTN/TNF/ANXA1/FGF18/ANGPT2/SERPINF1/ADAM9/SEMA4A/TGFB1/WNT5A/ADAMTS9/DCN/ANXA3	13
BP	GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	5/246	38/18903	0.000126672977243183	0.00119689247119512	0.000798866777304596	SULF1/GPC1/WNT4/WNT5A/FAM20C	5
BP	GO:1905517	macrophage migration	6/246	60/18903	0.000127124881542648	0.00119765019979652	0.000799372523827728	MMP2/CX3CL1/MDK/CCL5/EMILIN1/CCL3	6
BP	GO:0033273	response to vitamin	7/246	86/18903	0.000130145165548808	0.00122252980582583	0.000815978435526205	IL1A/IL15/GAS6/SFRP1/EPO/POSTN/SPP1	7
BP	GO:0001938	positive regulation of endothelial cell proliferation	8/246	115/18903	0.000131091260386807	0.00122783732839038	0.000819520945441391	LRG1/TNFSF12/ECM1/MDK/VEGFB/WNT5A/IGF2/EGFL7	8
BP	GO:0045860	positive regulation of protein kinase activity	16/246	420/18903	0.000131668001064249	0.00122966463602612	0.00082074058329294	TNF/GAS6/CCL21/PDGFD/PDGFA/FGF18/IGF1/ADAM9/TGFB1/PDGFC/EPO/WNT5A/IGF2/ZFP91/CCL5/ADAM8	16
BP	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	9/246	147/18903	0.000133969100481964	0.00124753884899678	0.000832670740141927	FBN1/LRG1/HTRA3/TGFB1/LOX/EMILIN1/LTBP1/LTBP4/FBN2	9
BP	GO:0060135	maternal process involved in female pregnancy	6/246	61/18903	0.000139474545323498	0.00129134191101239	0.000861907126726883	PTN/LGALS9/ANGPT2/WNT4/LIF/SPP1	6
BP	GO:0090497	mesenchymal cell migration	6/246	61/18903	0.000139474545323498	0.00129134191101239	0.000861907126726883	SEMA4B/LAMA5/SEMA6C/SEMA4A/SEMA4C/SEMA3C	6
BP	GO:0008543	fibroblast growth factor receptor signaling pathway	7/246	87/18903	0.000139984618470151	0.00129185481231943	0.000862249463088831	FGF9/FGF18/SULF1/GPC1/WNT4/WNT5A/FAM20C	7
BP	GO:0042129	regulation of T cell proliferation	10/246	182/18903	0.000140404747742492	0.00129185481231943	0.000862249463088831	IL1A/IL15/IGFBP2/LGALS9/ANXA1/EBI3/IGF1/EPO/IGF2/CCL5	10
BP	GO:0071636	positive regulation of transforming growth factor beta production	4/246	21/18903	0.000140732786816921	0.00129185481231943	0.000862249463088831	LGALS9/CX3CL1/LUM/SERPINF2	4
BP	GO:0001666	response to hypoxia	13/246	296/18903	0.000142413647012941	0.00130357037123777	0.00087006902167296	IL1A/TNF/PLOD2/EGLN1/PDGFA/ANGPTL4/MMP2/ANGPT2/SFRP1/EPO/VEGFB/EGLN2/ADAM8	13
BP	GO:0030279	negative regulation of ossification	5/246	39/18903	0.000143771142770686	0.00131226805101176	0.000875874294559449	ECM1/SFRP1/MDK/LTBP3/CCL3	5
BP	GO:0001936	regulation of endothelial cell proliferation	10/246	183/18903	0.000146852631376033	0.00133660784828694	0.000892119910500253	LRG1/TNF/TNFSF12/ECM1/SULF1/MDK/VEGFB/WNT5A/IGF2/EGFL7	10
BP	GO:0035904	aorta development	6/246	62/18903	0.000152755508810025	0.00138580778004735	0.000924958441842833	EFEMP2/ADAMTS6/LOX/ADAMTS9/PLXND1/LOXL1	6
BP	GO:1902107	positive regulation of leukocyte differentiation	10/246	184/18903	0.0001535485342883	0.00138580778004735	0.000924958441842833	IL15/TNF/GAS6/LGALS9/PF4/ANXA1/TGFB1/MDK/LIF/ADAM8	10
BP	GO:1903708	positive regulation of hemopoiesis	10/246	184/18903	0.0001535485342883	0.00138580778004735	0.000924958441842833	IL15/TNF/GAS6/LGALS9/PF4/ANXA1/TGFB1/MDK/LIF/ADAM8	10
BP	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	9/246	150/18903	0.000156157792446129	0.00140542013201516	0.000938048720868692	FBN1/LRG1/HTRA3/TGFB1/LOX/EMILIN1/LTBP1/LTBP4/FBN2	9
BP	GO:0032965	regulation of collagen biosynthetic process	5/246	40/18903	0.000162579979448453	0.00145914399382427	0.000973906752714232	F2/TGFB1/WNT4/EMILIN1/SERPINF2	5
BP	GO:0030514	negative regulation of BMP signaling pathway	6/246	63/18903	0.00016701745388911	0.00149480621230753	0.000997709527179682	FBN1/FSTL3/HTRA3/SFRP1/CRIM1/WNT5A	6
BP	GO:0033630	positive regulation of cell adhesion mediated by integrin	4/246	22/18903	0.000170256567940155	0.00151537751906955	0.00101143986130194	CCL21/ADAM9/LIF/CCL5	4
BP	GO:2001044	regulation of integrin-mediated signaling pathway	4/246	22/18903	0.000170256567940155	0.00151537751906955	0.00101143986130194	LAMC1/LAMA1/LAMB1/TIMP1	4
BP	GO:0070098	chemokine-mediated signaling pathway	7/246	90/18903	0.000173177854749349	0.00153609500357318	0.00102526776186743	CCL21/PF4/CCL4/CX3CL1/CCL14/CCL5/CCL3	7
BP	GO:0043588	skin development	13/246	302/18903	0.000173537734730179	0.00153609500357318	0.00102526776186743	IL1A/COL5A2/FRAS1/TNF/ANXA1/PDGFA/LAMA5/COMP/ADAM9/WNT5A/LTB/COL5A3/ST14	13
BP	GO:0016331	morphogenesis of embryonic epithelium	9/246	153/18903	0.000181332267246501	0.00160069195909103	0.00106838304826129	LAMA5/SULF1/SFRP1/CTHRC1/TGFB1/WNT4/WNT5A/SEMA4C/ST14	9
BP	GO:0001654	eye development	15/246	388/18903	0.000181969093721637	0.00160192464472982	0.00106920580521514	FGF9/COL5A2/FBN1/CPAMD8/EFEMP1/WNT9A/SERPINF1/LAMA1/LAMC3/PXDN/GDF11/WNT5A/MFAP2/TSKU/FBN2	15
BP	GO:0042119	neutrophil activation	5/246	41/18903	0.000183211677989003	0.00160409789804502	0.00107065634476983	IL15/TNF/ANXA1/CCL5/ANXA3	5
BP	GO:0150077	regulation of neuroinflammatory response	5/246	41/18903	0.000183211677989003	0.00160409789804502	0.00107065634476983	TNF/IGF1/CX3CL1/CST7/CCL3	5
BP	GO:2000117	negative regulation of cysteine-type endopeptidase activity	7/246	91/18903	0.000185558419850297	0.00162024181235138	0.00108143161247798	TNF/GAS6/CST4/CST3/CST7/CST2/CST1	7
BP	GO:0050729	positive regulation of inflammatory response	9/246	154/18903	0.000190439758462532	0.00165142367724503	0.00110224397158077	IL15/TNF/LGALS2/HYAL2/CX3CL1/MDK/WNT5A/ADAM8/CCL3	9
BP	GO:0071706	tumor necrosis factor superfamily cytokine production	10/246	189/18903	0.000191019497585849	0.00165142367724503	0.00110224397158077	IL1A/GAS6/LGALS9/PF4/IGF1/C1QTNF4/CX3CL1/WNT5A/ADAM8/CCL3	10
BP	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	10/246	189/18903	0.000191019497585849	0.00165142367724503	0.00110224397158077	IL1A/GAS6/LGALS9/PF4/IGF1/C1QTNF4/CX3CL1/WNT5A/ADAM8/CCL3	10
BP	GO:0046651	lymphocyte proliferation	13/246	305/18903	0.000191179711859837	0.00165142367724503	0.00110224397158077	IL1A/IL15/IGFBP2/IL13/LGALS9/ANXA1/EBI3/IGF1/WNT4/EPO/CLCF1/IGF2/CCL5	13
BP	GO:0070661	leukocyte proliferation	14/246	348/18903	0.000198451232711531	0.00170841890780002	0.00114028548094856	IL1A/IL15/IGFBP2/IL13/LGALS9/ANXA1/EBI3/IGF1/CX3CL1/WNT4/EPO/CLCF1/IGF2/CCL5	14
BP	GO:0010001	glial cell differentiation	11/246	227/18903	0.000198903883730443	0.00170841890780002	0.00114028548094856	PTN/TNF/F2/MMP24/GPC1/LAMC3/TGFB1/MDK/LIF/CLCF1/C1QA	11
BP	GO:0051302	regulation of cell division	10/246	190/18903	0.000199368562797271	0.00170841890780002	0.00114028548094856	FGF9/IL1A/PTN/PDGFD/PDGFA/TGFB1/PDGFC/MDK/VEGFB/IGF2	10
BP	GO:0150146	cell junction disassembly	4/246	23/18903	0.000204003840023287	0.00174350231446957	0.00116370192703497	C1QB/C1QC/CX3CL1/C1QA	4
BP	GO:2000106	regulation of leukocyte apoptotic process	7/246	93/18903	0.000212465727473852	0.00181101739132474	0.00120876491570337	GAS6/CCL21/LGALS9/ANXA1/WNT5A/CCL5/ADAM8	7
BP	GO:0036293	response to decreased oxygen levels	13/246	309/18903	0.000217083216655109	0.0018454937310363	0.00123177617449351	IL1A/TNF/PLOD2/EGLN1/PDGFA/ANGPTL4/MMP2/ANGPT2/SFRP1/EPO/VEGFB/EGLN2/ADAM8	13
BP	GO:0070663	regulation of leukocyte proliferation	12/246	269/18903	0.000221861937633364	0.0018811556922492	0.00125557877724366	IL1A/IL15/IGFBP2/IL13/LGALS9/ANXA1/EBI3/IGF1/EPO/CLCF1/IGF2/CCL5	12
BP	GO:0060070	canonical Wnt signaling pathway	13/246	310/18903	0.000224010361914636	0.0018943868401285	0.00126440991681614	FGF9/IGFBP2/WNT9A/SFRP1/CTHRC1/TGFB1/MDK/WNT4/SFRP4/WNT5A/SFRP5/RSPO3/IGFBP6	13
BP	GO:0045687	positive regulation of glial cell differentiation	5/246	43/18903	0.000230408806663191	0.00194134934177658	0.00129575507375267	PTN/TGFB1/MDK/LIF/CLCF1	5
BP	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	9/246	158/18903	0.000230768714432164	0.00194134934177658	0.00129575507375267	FBN1/FSTL3/HTRA3/SFRP1/CRIM1/WNT5A/EMILIN1/LTBP1/FBN2	9
BP	GO:0032943	mononuclear cell proliferation	13/246	312/18903	0.000238434763098997	0.00200061668412752	0.00133531310584224	IL1A/IL15/IGFBP2/IL13/LGALS9/ANXA1/EBI3/IGF1/WNT4/EPO/CLCF1/IGF2/CCL5	13
BP	GO:0048592	eye morphogenesis	9/246	159/18903	0.000241888496635209	0.00201230940160715	0.00134311741889098	COL5A2/FBN1/EFEMP1/WNT9A/GDF11/WNT5A/MFAP2/TSKU/FBN2	9
BP	GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	4/246	24/18903	0.000242315752398723	0.00201230940160715	0.00134311741889098	SULF1/GPC1/WNT4/WNT5A	4
BP	GO:0051043	regulation of membrane protein ectodomain proteolysis	4/246	24/18903	0.000242315752398723	0.00201230940160715	0.00134311741889098	TNF/ADAM9/ADAM8/TIMP1	4
BP	GO:0035747	natural killer cell chemotaxis	3/246	10/18903	0.000244200178779763	0.00201230940160715	0.00134311741889098	CCL4/CCL5/CCL3	3
BP	GO:0060346	bone trabecula formation	3/246	10/18903	0.000244200178779763	0.00201230940160715	0.00134311741889098	MMP2/SFRP1/FBN2	3
BP	GO:2000347	positive regulation of hepatocyte proliferation	3/246	10/18903	0.000244200178779763	0.00201230940160715	0.00134311741889098	PTN/TNF/MDK	3
BP	GO:2000510	positive regulation of dendritic cell chemotaxis	3/246	10/18903	0.000244200178779763	0.00201230940160715	0.00134311741889098	GAS6/CCL21/LGALS9	3
BP	GO:0090596	sensory organ morphogenesis	12/246	272/18903	0.00024561361791331	0.00201879356356297	0.00134744527765009	FGF9/COL5A2/FBN1/NTN1/EFEMP1/WNT9A/CTHRC1/GDF11/WNT5A/MFAP2/TSKU/FBN2	12
BP	GO:0007369	gastrulation	10/246	196/18903	0.00025617320021685	0.0021002291376557	0.001401799512637	COL5A2/MMP2/SFRP1/COL12A1/LAMA3/WNT5A/LAMB1/LAMB3/MMP15/MEGF8	10
BP	GO:1905521	regulation of macrophage migration	5/246	44/18903	0.00025721477764857	0.0021034162781312	0.00140392677193702	CX3CL1/MDK/CCL5/EMILIN1/CCL3	5
BP	GO:0014033	neural crest cell differentiation	7/246	96/18903	0.000258647294511427	0.00210977615928055	0.00140817167937867	SEMA4B/LAMA5/SEMA6C/SFRP1/SEMA4A/SEMA4C/SEMA3C	7
BP	GO:0001704	formation of primary germ layer	8/246	127/18903	0.000259959768145823	0.0021151272044592	0.00141174323849526	COL5A2/MMP2/COL12A1/LAMA3/WNT5A/LAMB1/LAMB3/MMP15	8
BP	GO:0009306	protein secretion	14/246	359/18903	0.000272708752104377	0.00221326851204106	0.00147724772782511	IL1A/TNF/IL13/ANXA1/IGF1/CBLN4/SFRP1/COMP/ADAM9/TGFB1/FGB/CCL5/ADAM8/C1QTNF5	14
BP	GO:0035592	establishment of protein localization to extracellular region	14/246	360/18903	0.000280511331397529	0.00227087314010763	0.00151569598001892	IL1A/TNF/IL13/ANXA1/IGF1/CBLN4/SFRP1/COMP/ADAM9/TGFB1/FGB/CCL5/ADAM8/C1QTNF5	14
BP	GO:0033674	positive regulation of kinase activity	17/246	496/18903	0.000285055557720996	0.00230002097547915	0.00153515072459208	TNF/GAS6/CCL21/PDGFD/PDGFA/FGF18/IGF1/F2/ADAM9/TGFB1/PDGFC/EPO/WNT5A/IGF2/ZFP91/CCL5/ADAM8	17
BP	GO:0045649	regulation of macrophage differentiation	4/246	25/18903	0.000285539537613799	0.00230002097547915	0.00153515072459208	PF4/C1QC/TGFB1/LIF	4
BP	GO:0030501	positive regulation of bone mineralization	5/246	45/18903	0.000286324535567144	0.00230059265236244	0.00153553229075646	PTN/TGFB1/WNT4/FAM20C/FBN2	5
BP	GO:0001935	endothelial cell proliferation	10/246	199/18903	0.000289308275047018	0.00231878423433207	0.00154767427578177	LRG1/TNF/TNFSF12/ECM1/SULF1/MDK/VEGFB/WNT5A/IGF2/EGFL7	10
BP	GO:1903532	positive regulation of secretion by cell	12/246	278/18903	0.000299662128498474	0.00239580987102254	0.00159908509474307	IL1A/IL13/IGF1/ADAM9/S100A10/TGFB1/HYAL3/ANXA2/C1QTNF1/FGB/ADAM8/SPP1	12
BP	GO:0006959	humoral immune response	13/246	320/18903	0.000304370792837091	0.00242743241218096	0.00162019158354918	C1QB/TNF/PF4/EBI3/COLEC11/F2/C1QC/CXCL14/MFAP4/SERPING1/FGB/SLPI/C1QA	13
BP	GO:0046006	regulation of activated T cell proliferation	5/246	46/18903	0.000317865961141403	0.00252880031308049	0.00168784966500815	IGFBP2/LGALS9/IGF1/EPO/IGF2	5
BP	GO:0042692	muscle cell differentiation	15/246	409/18903	0.000319768558493236	0.00253767067848573	0.00169377019704869	GDF15/ADAMTS15/FGF9/EFEMP2/LAMC1/IGF1/LAMA1/ADAM12/COMP/TGFB1/WNT4/LOX/IGF2/SEMA4C/LAMB1	15
BP	GO:0016055	Wnt signaling pathway	16/246	456/18903	0.000331976883258997	0.00259960785482795	0.00173511021183753	FGF9/IGFBP2/WNT9A/SULF1/SFRP1/CTHRC1/TGFB1/MDK/WNT4/SFRP4/GPC6/WNT5A/SFRP5/RSPO3/TSKU/IGFBP6	16
BP	GO:0030316	osteoclast differentiation	7/246	100/18903	0.000332441633564915	0.00259960785482795	0.00173511021183753	FBN1/FSTL3/TNF/SFRP1/ANXA2/CCL3/FAM20C	7
BP	GO:0031293	membrane protein intracellular domain proteolysis	3/246	11/18903	0.000332551273073825	0.00259960785482795	0.00173511021183753	MMP7/ADAM9/TGFB1	3
BP	GO:0035581	sequestering of extracellular ligand from receptor	3/246	11/18903	0.000332551273073825	0.00259960785482795	0.00173511021183753	FBN1/LTBP1/FBN2	3
BP	GO:0048563	post-embryonic animal organ morphogenesis	3/246	11/18903	0.000332551273073825	0.00259960785482795	0.00173511021183753	FBN1/EFEMP1/MFAP2	3
BP	GO:0110011	regulation of basement membrane organization	3/246	11/18903	0.000332551273073825	0.00259960785482795	0.00173511021183753	LAMC1/LAMA1/LAMB1	3
BP	GO:1905523	positive regulation of macrophage migration	4/246	26/18903	0.000334027824922027	0.00259960785482795	0.00173511021183753	CX3CL1/MDK/CCL5/CCL3	4
BP	GO:2000050	regulation of non-canonical Wnt signaling pathway	4/246	26/18903	0.000334027824922027	0.00259960785482795	0.00173511021183753	SFRP1/SFRP4/WNT5A/RSPO3	4
BP	GO:0032535	regulation of cellular component size	14/246	367/18903	0.000340696447841012	0.00264511796371986	0.00176548596813998	PLXNA3/NTN1/CCL21/ELN/SEMA4B/CSF3/SEMA6C/NGF/SEMA4A/WNT5A/SEMA4C/SPP1/MEGF8/SEMA3C	14
BP	GO:0198738	cell-cell signaling by wnt	16/246	458/18903	0.000348370540892884	0.00269819683355017	0.00180091349960567	FGF9/IGFBP2/WNT9A/SULF1/SFRP1/CTHRC1/TGFB1/MDK/WNT4/SFRP4/GPC6/WNT5A/SFRP5/RSPO3/TSKU/IGFBP6	16
BP	GO:0061383	trabecula morphogenesis	5/246	47/18903	0.000351969828355747	0.00271953665938181	0.00181515678235716	EGLN1/MMP2/SFRP1/ADAMTS1/FBN2	5
BP	GO:0007159	leukocyte cell-cell adhesion	15/246	414/18903	0.000363452061599831	0.00280153718295372	0.00186988809329754	IL1A/LRG1/IL15/TNF/IGFBP2/CCL21/LGALS9/ANXA1/EBI3/IGF1/MDK/EPO/IGF2/CCL5/ADAM8	15
BP	GO:0002407	dendritic cell chemotaxis	4/246	27/18903	0.000388137979869524	0.00296126720451903	0.0019765000159536	GAS6/CCL21/LGALS9/CCL5	4
BP	GO:0032967	positive regulation of collagen biosynthetic process	4/246	27/18903	0.000388137979869524	0.00296126720451903	0.0019765000159536	F2/TGFB1/WNT4/SERPINF2	4
BP	GO:1903055	positive regulation of extracellular matrix organization	4/246	27/18903	0.000388137979869524	0.00296126720451903	0.0019765000159536	EFEMP2/TNXB/TGFB1/EMILIN1	4
BP	GO:0001974	blood vessel remodeling	5/246	48/18903	0.000388769716794398	0.00296126720451903	0.0019765000159536	TGFB1/CST3/LIF/RSPO3/SEMA3C	5
BP	GO:0046850	regulation of bone remodeling	5/246	48/18903	0.000388769716794398	0.00296126720451903	0.0019765000159536	SFRP1/MDK/LTBP3/ADAM8/SPP1	5
